,Unnamed: 0,reult/alternative/0/confidence,full_transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,startTime,word,results/channelTag,results/languageCode,reult/reultEndTime,p25,seconds,arousal,valence,happy,angry,nervous,sad,p26,seconds2,arousal2,valence2,happy2,angry2,nervous2,sad2,new_words,p25_trans,seconds_trans,arousal_trans,valence_trans,happy_trans,angry_trans,nervous_trans,sad_trans,p26_trans,seconds2_trans,arousal2_trans,valence2_trans,happy2_trans,angry2_trans,nervous2_trans,sad2_trans
968,968,0.74293816,,0.89347625,528.2,528.0,like,26,en-us,535.341187,,470.0,3.333,3.0,1.0,1.333,1.0,1.0,,470.0,3.333,3.667,2.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
969,969,0.74293816,,0.38340199,529.6,529.4,is,26,en-us,535.341187,,470.0,3.333,3.0,1.0,1.333,1.0,1.0,,470.0,3.333,3.667,2.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
970,970,0.74293816,,0.91283858,529.7,529.6,the,26,en-us,535.341187,,470.0,3.333,3.0,1.0,1.333,1.0,1.0,,470.0,3.333,3.667,2.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
971,971,0.74293816,,0.70282871,529.8,529.7,big,26,en-us,535.341187,,470.0,3.333,3.0,1.0,1.333,1.0,1.0,,470.0,3.333,3.667,2.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
972,972,0.74293816,,0.59323275,530.6,529.8,question,26,en-us,535.341187,,470.0,3.333,3.0,1.0,1.333,1.0,1.0,,470.0,3.333,3.667,2.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
973,973,0.74293816,,0.54404533,531.2,530.9,for,26,en-us,535.341187,,470.0,3.333,3.0,1.0,1.333,1.0,1.0,,470.0,3.333,3.667,2.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
974,974,0.74293816,,0.91283858,531.3,531.2,our,26,en-us,535.341187,,470.0,3.333,3.0,1.0,1.333,1.0,1.0,,470.0,3.333,3.667,2.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
975,975,0.74293816,,0.72259092,532.1,531.3,Korean,26,en-us,535.341187,,470.0,3.333,3.0,1.0,1.333,1.0,1.0,,470.0,3.333,3.667,2.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
976,976,0.74293816,,0.7193585,533.2,532.7,actually,26,en-us,535.341187,,475.0,3.667,3.0,1.0,1.333,1.0,1.0,,475.0,3.333,3.667,1.333,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
977,977,0.74293816,,0.38340199,533.9,533.2,the,26,en-us,535.341187,,475.0,3.667,3.0,1.0,1.333,1.0,1.0,,475.0,3.333,3.667,1.333,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
978,978,0.74293816,,0.6736955,534.8,533.9,refugee,26,en-us,535.341187,,475.0,3.667,3.0,1.0,1.333,1.0,1.0,,475.0,3.333,3.667,1.333,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
979,979,0.83126974, you mean that how to garden theater yeah the big question or Korean actually rigidity under the laws of the Korean yeah I think if they do something wrong or cause some clams so they will give penalty or punishment from the law as well,0.91283858,523.6,523.4,you,26,en-us,548.681369,,475.0,3.667,3.0,1.0,1.333,1.0,1.0,,475.0,3.333,3.667,1.333,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
980,980,0.83126974,,0.91283858,523.7,523.6,mean,26,en-us,548.681369,,475.0,3.667,3.0,1.0,1.333,1.0,1.0,,475.0,3.333,3.667,1.333,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
981,981,0.83126974,,0.91283858,524.0,523.7,that,26,en-us,548.681369,,475.0,3.667,3.0,1.0,1.333,1.0,1.0,,475.0,3.333,3.667,1.333,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
982,982,0.83126974,,0.91283858,524.2,524.0,how,26,en-us,548.681369,,475.0,3.667,3.0,1.0,1.333,1.0,1.0,,475.0,3.333,3.667,1.333,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
983,983,0.83126974,,0.91283858,524.5,524.2,to,26,en-us,548.681369,,475.0,3.667,3.0,1.0,1.333,1.0,1.0,,475.0,3.333,3.667,1.333,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
984,984,0.83126974,,0.91283858,524.8,524.5,garden,26,en-us,548.681369,,475.0,3.667,3.0,1.0,1.333,1.0,1.0,,475.0,3.333,3.667,1.333,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
985,985,0.83126974,,0.91283858,525.4,524.8,theater,26,en-us,548.681369,,475.0,3.667,3.0,1.0,1.333,1.0,1.0,,475.0,3.333,3.667,1.333,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
986,986,0.83126974,,0.91283858,527.3,526.8,yeah,26,en-us,548.681369,,475.0,3.667,3.0,1.0,1.333,1.0,1.0,,475.0,3.333,3.667,1.333,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
987,987,0.83126974,,0.91283858,529.6,529.6,the,26,en-us,548.681369,,475.0,3.667,3.0,1.0,1.333,1.0,1.0,,475.0,3.333,3.667,1.333,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
988,988,0.83126974,,0.91283858,529.8,529.6,big,26,en-us,548.681369,,475.0,3.667,3.0,1.0,1.333,1.0,1.0,,475.0,3.333,3.667,1.333,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
989,989,0.83126974,,0.91283858,530.5,529.8,question,26,en-us,548.681369,,475.0,3.667,3.0,1.0,1.333,1.0,1.0,,475.0,3.333,3.667,1.333,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
990,990,0.83126974,,0.91283858,531.3,530.9,or,26,en-us,548.681369,,475.0,3.667,3.0,1.0,1.333,1.0,1.0,,475.0,3.333,3.667,1.333,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
991,991,0.83126974,,0.91283858,532.1,531.3,Korean,26,en-us,548.681369,,475.0,3.667,3.0,1.0,1.333,1.0,1.0,,475.0,3.333,3.667,1.333,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
992,992,0.83126974,,0.91283858,533.0,532.6,actually,26,en-us,548.681369,,475.0,3.667,3.0,1.0,1.333,1.0,1.0,,475.0,3.333,3.667,1.333,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
993,993,0.83126974,,0.648157,534.7,533.7,rigidity,26,en-us,548.681369,,475.0,3.667,3.0,1.0,1.333,1.0,1.0,,475.0,3.333,3.667,1.333,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
994,994,0.83126974,,0.90150779,536.4,536.1,under,26,en-us,548.681369,,475.0,3.667,3.0,1.0,1.333,1.0,1.0,,475.0,3.333,3.667,1.333,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
995,995,0.83126974,,0.91283858,536.5,536.4,the,26,en-us,548.681369,,475.0,3.667,3.0,1.0,1.333,1.0,1.0,,475.0,3.333,3.667,1.333,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
996,996,0.83126974,,0.80532563,537.0,536.5,laws,26,en-us,548.681369,,475.0,3.667,3.0,1.0,1.333,1.0,1.0,,475.0,3.333,3.667,1.333,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
997,997,0.83126974,,0.71798164,537.2,537.0,of,26,en-us,548.681369,,475.0,3.667,3.0,1.0,1.333,1.0,1.0,,475.0,3.333,3.667,1.333,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
998,998,0.83126974,,0.70712817,537.4,537.2,the,26,en-us,548.681369,,475.0,3.667,3.0,1.0,1.333,1.0,1.0,,475.0,3.333,3.667,1.333,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
999,999,0.83126974,,0.85957712,538.0,537.4,Korean,26,en-us,548.681369,,475.0,3.667,3.0,1.0,1.333,1.0,1.0,,475.0,3.333,3.667,1.333,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
1000,1000,0.83126974,,0.72003406,539.7,539.4,yeah,26,en-us,548.681369,,480.0,3.667,3.0,1.0,1.333,1.0,1.0,,480.0,3.0,4.0,2.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1001,1001,0.83126974,,0.74912149,539.8,539.7,I,26,en-us,548.681369,,480.0,3.667,3.0,1.0,1.333,1.0,1.0,,480.0,3.0,4.0,2.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1002,1002,0.83126974,,0.71608406,540.3,539.8,think,26,en-us,548.681369,,480.0,3.667,3.0,1.0,1.333,1.0,1.0,,480.0,3.0,4.0,2.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1003,1003,0.83126974,,0.91283858,540.5,540.3,if,26,en-us,548.681369,,480.0,3.667,3.0,1.0,1.333,1.0,1.0,,480.0,3.0,4.0,2.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1004,1004,0.83126974,,0.737436,540.8,540.5,they,26,en-us,548.681369,,480.0,3.667,3.0,1.0,1.333,1.0,1.0,,480.0,3.0,4.0,2.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1005,1005,0.83126974,,0.91283858,541.0,540.8,do,26,en-us,548.681369,,480.0,3.667,3.0,1.0,1.333,1.0,1.0,,480.0,3.0,4.0,2.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1006,1006,0.83126974,,0.77143443,541.3,541.0,something,26,en-us,548.681369,,480.0,3.667,3.0,1.0,1.333,1.0,1.0,,480.0,3.0,4.0,2.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1007,1007,0.83126974,,0.69743359,541.7,541.3,wrong,26,en-us,548.681369,,480.0,3.667,3.0,1.0,1.333,1.0,1.0,,480.0,3.0,4.0,2.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1008,1008,0.83126974,,0.70712817,542.0,541.7,or,26,en-us,548.681369,,480.0,3.667,3.0,1.0,1.333,1.0,1.0,,480.0,3.0,4.0,2.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1009,1009,0.83126974,,0.91283858,542.8,542.5,cause,26,en-us,548.681369,,480.0,3.667,3.0,1.0,1.333,1.0,1.0,,480.0,3.0,4.0,2.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1010,1010,0.83126974,,0.77143455,543.0,542.8,some,26,en-us,548.681369,,480.0,3.667,3.0,1.0,1.333,1.0,1.0,,480.0,3.0,4.0,2.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1011,1011,0.83126974,,0.90150768,543.9,543.0,clams,26,en-us,548.681369,,480.0,3.667,3.0,1.0,1.333,1.0,1.0,,480.0,3.0,4.0,2.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1012,1012,0.83126974,,0.91283858,544.3,544.1,so,26,en-us,548.681369,,485.0,3.667,3.0,1.0,1.333,1.0,1.0,,485.0,3.0,4.0,1.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1013,1013,0.83126974,,0.87172294,544.5,544.3,they,26,en-us,548.681369,,485.0,3.667,3.0,1.0,1.333,1.0,1.0,,485.0,3.0,4.0,1.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1014,1014,0.83126974,,0.73025864,544.8,544.5,will,26,en-us,548.681369,,485.0,3.667,3.0,1.0,1.333,1.0,1.0,,485.0,3.0,4.0,1.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1015,1015,0.83126974,,0.72303522,545.1,544.8,give,26,en-us,548.681369,,485.0,3.667,3.0,1.0,1.333,1.0,1.0,,485.0,3.0,4.0,1.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1016,1016,0.83126974,,0.90166086,545.9,545.4,penalty,26,en-us,548.681369,,485.0,3.667,3.0,1.0,1.333,1.0,1.0,,485.0,3.0,4.0,1.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1017,1017,0.83126974,,0.83993906,546.1,545.9,or,26,en-us,548.681369,,485.0,3.667,3.0,1.0,1.333,1.0,1.0,,485.0,3.0,4.0,1.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1018,1018,0.83126974,,0.666417,547.0,546.1,punishment,26,en-us,548.681369,,485.0,3.667,3.0,1.0,1.333,1.0,1.0,,485.0,3.0,4.0,1.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1019,1019,0.83126974,,0.74685735,547.3,547.0,from,26,en-us,548.681369,,485.0,3.667,3.0,1.0,1.333,1.0,1.0,,485.0,3.0,4.0,1.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1020,1020,0.83126974,,0.70524132,547.4,547.3,the,26,en-us,548.681369,,485.0,3.667,3.0,1.0,1.333,1.0,1.0,,485.0,3.0,4.0,1.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1021,1021,0.83126974,,0.88278544,547.7,547.4,law,26,en-us,548.681369,,485.0,3.667,3.0,1.0,1.333,1.0,1.0,,485.0,3.0,4.0,1.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1022,1022,0.83126974,,0.86897707,547.9,547.7,as,26,en-us,548.681369,,485.0,3.667,3.0,1.0,1.333,1.0,1.0,,485.0,3.0,4.0,1.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1023,1023,0.83126974,,0.71501976,548.2,547.9,well,26,en-us,548.681369,,485.0,3.667,3.0,1.0,1.333,1.0,1.0,,485.0,3.0,4.0,1.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1024,1024,0.83917361, so in this case I think is,0.91283858,549.7,549.4,so,26,en-us,551.798422,,485.0,3.667,3.0,1.0,1.333,1.0,1.0,,485.0,3.0,4.0,1.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1025,1025,0.83917361,,0.91283858,549.9,549.7,in,26,en-us,551.798422,,485.0,3.667,3.0,1.0,1.333,1.0,1.0,,485.0,3.0,4.0,1.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1026,1026,0.83917361,,0.88527888,550.2,549.9,this,26,en-us,551.798422,,485.0,3.667,3.0,1.0,1.333,1.0,1.0,,485.0,3.0,4.0,1.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1027,1027,0.83917361,,0.90505087,550.7,550.2,case,26,en-us,551.798422,,485.0,3.667,3.0,1.0,1.333,1.0,1.0,,485.0,3.0,4.0,1.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
1028,1028,0.83917361,,0.74133587,550.8,550.7,I,26,en-us,551.798422,,490.0,3.333,3.0,1.0,1.333,1.0,1.0,,490.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1029,1029,0.83917361,,0.74337238,551.1,550.8,think,26,en-us,551.798422,,490.0,3.333,3.0,1.0,1.333,1.0,1.0,,490.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1030,1030,0.83917361,,0.77349973,551.4,551.1,is,26,en-us,551.798422,,490.0,3.333,3.0,1.0,1.333,1.0,1.0,,490.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1031,1031,0.73287845, not only for a little edgy for everyone that you have and I'm too and you mean I think that race question because the some Koreans have Instinct often fear with other cultural or xenophobia that you have received that yeah I think there's some kind of more emotional than rational equations yeah because they are have some fear of you insecure that they are happier that,0.91283858,553.0,552.6,not,26,en-us,582.327492,,490.0,3.333,3.0,1.0,1.333,1.0,1.0,,490.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1032,1032,0.73287845,,0.91283858,553.3,553.0,only,26,en-us,582.327492,,490.0,3.333,3.0,1.0,1.333,1.0,1.0,,490.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1033,1033,0.73287845,,0.91283858,553.7,553.3,for,26,en-us,582.327492,,490.0,3.333,3.0,1.0,1.333,1.0,1.0,,490.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1034,1034,0.73287845,,0.91283858,553.7,553.7,a,26,en-us,582.327492,,490.0,3.333,3.0,1.0,1.333,1.0,1.0,,490.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1035,1035,0.73287845,,0.91283858,553.9,553.7,little,26,en-us,582.327492,,490.0,3.333,3.0,1.0,1.333,1.0,1.0,,490.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1036,1036,0.73287845,,0.91283858,554.2,553.9,edgy,26,en-us,582.327492,,490.0,3.333,3.0,1.0,1.333,1.0,1.0,,490.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1037,1037,0.73287845,,0.91283858,554.5,554.2,for,26,en-us,582.327492,,490.0,3.333,3.0,1.0,1.333,1.0,1.0,,490.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1038,1038,0.73287845,,0.91283858,555.0,554.5,everyone,26,en-us,582.327492,,490.0,3.333,3.0,1.0,1.333,1.0,1.0,,490.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1039,1039,0.73287845,,0.91283858,555.5,555.0,that,26,en-us,582.327492,,490.0,3.333,3.0,1.0,1.333,1.0,1.0,,490.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1040,1040,0.73287845,,0.91283858,556.0,555.8,you,26,en-us,582.327492,,490.0,3.333,3.0,1.0,1.333,1.0,1.0,,490.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1041,1041,0.73287845,,0.91283858,556.3,556.0,have,26,en-us,582.327492,,490.0,3.333,3.0,1.0,1.333,1.0,1.0,,490.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1042,1042,0.73287845,,0.91283858,557.1,556.5,and,26,en-us,582.327492,,495.0,3.667,3.0,1.0,1.333,1.0,1.0,,495.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1043,1043,0.73287845,,0.91283858,557.5,557.2,I'm,26,en-us,582.327492,,495.0,3.667,3.0,1.0,1.333,1.0,1.0,,495.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1044,1044,0.73287845,,0.36188599,557.6,557.5,too,26,en-us,582.327492,,495.0,3.667,3.0,1.0,1.333,1.0,1.0,,495.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1045,1045,0.73287845,,0.91283858,558.1,557.8,and,26,en-us,582.327492,,495.0,3.667,3.0,1.0,1.333,1.0,1.0,,495.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1046,1046,0.73287845,,0.91283858,558.2,558.1,you,26,en-us,582.327492,,495.0,3.667,3.0,1.0,1.333,1.0,1.0,,495.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1047,1047,0.73287845,,0.76883632,558.5,558.2,mean,26,en-us,582.327492,,495.0,3.667,3.0,1.0,1.333,1.0,1.0,,495.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1048,1048,0.73287845,,0.91283858,558.6,558.5,I,26,en-us,582.327492,,495.0,3.667,3.0,1.0,1.333,1.0,1.0,,495.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1049,1049,0.73287845,,0.48239002,559.1,558.6,think,26,en-us,582.327492,,495.0,3.667,3.0,1.0,1.333,1.0,1.0,,495.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1050,1050,0.73287845,,0.42500335,559.8,559.5,that,26,en-us,582.327492,,495.0,3.667,3.0,1.0,1.333,1.0,1.0,,495.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1051,1051,0.73287845,,0.91283858,560.0,559.8,race,26,en-us,582.327492,,495.0,3.667,3.0,1.0,1.333,1.0,1.0,,495.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1052,1052,0.73287845,,0.53564841,560.4,560.0,question,26,en-us,582.327492,,495.0,3.667,3.0,1.0,1.333,1.0,1.0,,495.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1053,1053,0.73287845,,0.7331512,561.0,560.4,because,26,en-us,582.327492,,495.0,3.667,3.0,1.0,1.333,1.0,1.0,,495.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1054,1054,0.73287845,,0.58243442,561.8,561.4,the,26,en-us,582.327492,,495.0,3.667,3.0,1.0,1.333,1.0,1.0,,495.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1055,1055,0.73287845,,0.78015971,562.3,562.0,some,26,en-us,582.327492,,495.0,3.667,3.0,1.0,1.333,1.0,1.0,,495.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1056,1056,0.73287845,,0.91283858,562.8,562.3,Koreans,26,en-us,582.327492,,495.0,3.667,3.0,1.0,1.333,1.0,1.0,,495.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1057,1057,0.73287845,,0.66044724,563.5,562.8,have,26,en-us,582.327492,,500.0,3.667,3.0,1.0,1.333,1.0,1.0,,500.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1058,1058,0.73287845,,0.91283858,565.0,564.5,Instinct,26,en-us,582.327492,,500.0,3.667,3.0,1.0,1.333,1.0,1.0,,500.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1059,1059,0.73287845,,0.80273294,565.3,565.0,often,26,en-us,582.327492,,500.0,3.667,3.0,1.0,1.333,1.0,1.0,,500.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1060,1060,0.73287845,,0.91283858,565.6,565.3,fear,26,en-us,582.327492,,500.0,3.667,3.0,1.0,1.333,1.0,1.0,,500.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1061,1061,0.73287845,,0.60358834,566.0,565.6,with,26,en-us,582.327492,,500.0,3.667,3.0,1.0,1.333,1.0,1.0,,500.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1062,1062,0.73287845,,0.70074296,566.6,566.2,other,26,en-us,582.327492,,500.0,3.667,3.0,1.0,1.333,1.0,1.0,,500.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1063,1063,0.73287845,,0.87603366,567.1,566.6,cultural,26,en-us,582.327492,,500.0,3.667,3.0,1.0,1.333,1.0,1.0,,500.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1064,1064,0.73287845,,0.5800916,567.7,567.1,or,26,en-us,582.327492,,500.0,3.667,3.0,1.0,1.333,1.0,1.0,,500.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1065,1065,0.73287845,,0.6586628,568.6,567.9,xenophobia,26,en-us,582.327492,,500.0,3.667,3.0,1.0,1.333,1.0,1.0,,500.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1066,1066,0.73287845,,0.53965902,568.8,568.6,that,26,en-us,582.327492,,500.0,3.667,3.0,1.0,1.333,1.0,1.0,,500.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1067,1067,0.73287845,,0.69754094,569.0,568.8,you,26,en-us,582.327492,,500.0,3.667,3.0,1.0,1.333,1.0,1.0,,500.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1068,1068,0.73287845,,0.91283858,569.2,569.0,have,26,en-us,582.327492,,500.0,3.667,3.0,1.0,1.333,1.0,1.0,,500.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1069,1069,0.73287845,,0.72142929,569.6,569.2,received,26,en-us,582.327492,,500.0,3.667,3.0,1.0,1.333,1.0,1.0,,500.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1070,1070,0.73287845,,0.47848055,569.9,569.6,that,26,en-us,582.327492,,500.0,3.667,3.0,1.0,1.333,1.0,1.0,,500.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1071,1071,0.73287845,,0.5396589,570.3,569.9,yeah,26,en-us,582.327492,,500.0,3.667,3.0,1.0,1.333,1.0,1.0,,500.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1072,1072,0.73287845,,0.91283858,570.7,570.7,I,26,en-us,582.327492,,505.0,3.667,3.333,1.0,1.0,1.0,1.0,,505.0,4.0,3.667,2.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1073,1073,0.73287845,,0.47848049,570.9,570.7,think,26,en-us,582.327492,,505.0,3.667,3.333,1.0,1.0,1.0,1.0,,505.0,4.0,3.667,2.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1074,1074,0.73287845,,0.91283858,571.1,570.9,there's,26,en-us,582.327492,,505.0,3.667,3.333,1.0,1.0,1.0,1.0,,505.0,4.0,3.667,2.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1075,1075,0.73287845,,0.36501947,571.3,571.1,some,26,en-us,582.327492,,505.0,3.667,3.333,1.0,1.0,1.0,1.0,,505.0,4.0,3.667,2.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1076,1076,0.73287845,,0.65196598,571.5,571.3,kind,26,en-us,582.327492,,505.0,3.667,3.333,1.0,1.0,1.0,1.0,,505.0,4.0,3.667,2.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1077,1077,0.73287845,,0.40761563,571.9,571.5,of,26,en-us,582.327492,,505.0,3.667,3.333,1.0,1.0,1.0,1.0,,505.0,4.0,3.667,2.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1078,1078,0.73287845,,0.91283858,572.3,572.0,more,26,en-us,582.327492,,505.0,3.667,3.333,1.0,1.0,1.0,1.0,,505.0,4.0,3.667,2.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1079,1079,0.73287845,,0.91283858,572.9,572.3,emotional,26,en-us,582.327492,,505.0,3.667,3.333,1.0,1.0,1.0,1.0,,505.0,4.0,3.667,2.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1080,1080,0.73287845,,0.37492579,573.2,572.9,than,26,en-us,582.327492,,505.0,3.667,3.333,1.0,1.0,1.0,1.0,,505.0,4.0,3.667,2.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1081,1081,0.73287845,,0.4784804,573.9,573.2,rational,26,en-us,582.327492,,505.0,3.667,3.333,1.0,1.0,1.0,1.0,,505.0,4.0,3.667,2.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1082,1082,0.73287845,,0.74727648,574.8,574.3,equations,26,en-us,582.327492,,505.0,3.667,3.333,1.0,1.0,1.0,1.0,,505.0,4.0,3.667,2.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1083,1083,0.73287845,,0.36242908,577.1,577.0,yeah,26,en-us,582.327492,,510.0,3.333,3.333,1.0,1.0,1.0,1.0,,510.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
1084,1084,0.73287845,,0.56132281,577.6,577.1,because,26,en-us,582.327492,,510.0,3.333,3.333,1.0,1.0,1.0,1.0,,510.0,4.0,3.667,1.667,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
